cell	feat	expr_ev	expr_sd	expr_map	expr_ci_lower	expr_ci_upper	expr_naive
18	PLD2	1.07	1.4929	0	0	19	0
18	EPC2	4.86	2.6319	3	0	10	4
18	DTX3L	1.08	1.4980	0	0	19	0
18	TOPORS	1.07	1.4929	0	0	19	0
18	TAF2	1.07	1.4878	0	0	19	0
18	C2orf44	1.07	1.4930	0	0	19	0
18	NCR3LG1	1.07	1.4930	0	0	19	0
18	C11orf95	1.07	1.4930	0	0	19	0
18	UNC119B	2.98	2.1445	1	0	10	2
18	RP11-473I1.10	2.99	2.1511	1	0	10	2
18	PTPN23	2.97	2.1378	1	0	10	2
18	FBXO45	2.97	2.1380	1	0	10	2
18	ZNF549	1.07	1.4877	0	0	19	0
18	LRIF1	1.07	1.4878	0	0	19	0
18	CCSAP	1.07	1.4878	0	0	19	0
18	FKBP5	1.07	1.4930	0	0	19	0
18	WWC3	1.07	1.4878	0	0	19	0
18	NUP205	1.07	1.4877	0	0	19	0
18	TBC1D9	1.07	1.4878	0	0	19	0
18	MAP7D3	1.07	1.4878	0	0	19	0
18	MPP5	2.98	2.1444	1	0	10	2
18	WDR59	4.86	2.6319	3	0	10	4
18	TRERF1	1.07	1.4930	0	0	19	0
18	AMOTL1	1.07	1.4929	0	0	19	0
18	UBE4B	1.07	1.4930	0	0	19	0
18	DHX8	1.07	1.4878	0	0	19	0
18	TTL	2.98	2.1443	1	0	10	2
18	APC	2.97	2.1378	1	0	10	2
18	PIKFYVE	1.07	1.4878	0	0	19	0
18	TRIM37	1.07	1.4878	0	0	19	0
18	BROX	1.08	1.4980	0	0	19	0
18	ITGA6	1.07	1.4878	0	0	19	0
18	AFAP1L1	1.07	1.4930	0	0	19	0
18	ZNF230	1.07	1.4930	0	0	19	0
18	SLC30A1	1.07	1.4929	0	0	19	0
18	LSM11	1.09	1.5138	0	0	20	0
18	USP9X	4.89	2.6397	3	0	10	4
18	CNTN3	2.97	2.1378	1	0	10	2
18	DUSP16	1.07	1.4877	0	0	19	0
18	ZNF614	1.08	1.5035	0	0	20	0
18	PPRC1	1.07	1.4929	0	0	19	0
18	MECOM	1.07	1.4878	0	0	19	0
18	STYX	2.97	2.1377	1	0	10	2
18	YOD1	2.97	2.1379	1	0	10	2
18	SEC24B	4.86	2.6319	3	0	10	4
18	DMD	1.07	1.4930	0	0	19	0
18	ZNF354C	1.07	1.4930	0	0	19	0
18	VPS13D	2.97	2.1379	1	0	10	2
18	UBL3	2.97	2.1379	1	0	10	2
18	CES2	1.07	1.4929	0	0	19	0
18	SIN3A	1.07	1.4930	0	0	19	0
18	CCDC93	2.97	2.1377	1	0	10	2
18	ATXN1L	1.08	1.4980	0	0	19	0
18	JARID2	1.08	1.4982	0	0	19	0
18	EGFR	1.07	1.4878	0	0	19	0
18	TTI1	4.91	2.6475	3	0	10	4
18	FAM46C	1.07	1.4878	0	0	19	0
18	CTCF	1.07	1.4878	0	0	19	0
18	CENPJ	1.07	1.4929	0	0	19	0
18	ATP13A1	4.86	2.6319	3	0	10	4
18	ANPEP	1.08	1.5035	0	0	20	0
18	SLC5A3	1.07	1.4878	0	0	19	0
18	URGCP	4.89	2.6397	3	0	10	4
18	DOCK5	1.07	1.4929	0	0	19	0
18	ERN1	1.07	1.4930	0	0	19	0
18	IKZF5	1.07	1.4929	0	0	19	0
18	ZBTB6	1.08	1.4980	0	0	19	0
18	YEATS2	1.07	1.4877	0	0	19	0
18	KIAA2018	2.97	2.1378	1	0	10	2
18	HIP1	4.86	2.6318	3	0	10	4
18	DHX37	1.08	1.5034	0	0	20	0
18	CIC	1.07	1.4929	0	0	19	0
18	SALL2	1.07	1.4929	0	0	19	0
18	THSD4	2.97	2.1378	1	0	10	2
18	IL17RA	1.07	1.4878	0	0	19	0
18	HIVEP1	1.08	1.5035	0	0	20	0
18	ZFPM2	2.97	2.1378	1	0	10	2
18	ZDHHC21	1.07	1.4929	0	0	19	0
18	TJP2	2.97	2.1378	1	0	10	2
18	NUFIP2	1.07	1.4878	0	0	19	0
18	ZNF45	1.07	1.4930	0	0	19	0
18	KCTD2	2.97	2.1379	1	0	10	2
18	RUNX2	1.08	1.4981	0	0	19	0
18	TMPPE	1.07	1.4929	0	0	19	0
18	MORC2	1.07	1.4878	0	0	19	0
18	C4orf21	1.08	1.4981	0	0	19	0
18	GTF3C2	1.07	1.4879	0	0	19	0
18	CSPG4	1.07	1.4930	0	0	19	0
18	SLC1A4	2.97	2.1377	1	0	10	2
18	MYCBP2	6.82	3.0646	5	1	13	6
18	ASPM	1.07	1.4879	0	0	19	0
18	PRDM15	2.97	2.1379	1	0	10	2
18	DNAJC18	1.08	1.4981	0	0	19	0
18	TMX4	1.08	1.4981	0	0	19	0
18	TWISTNB	1.07	1.4879	0	0	19	0
18	CIT	1.07	1.4877	0	0	19	0
18	GEMIN4	1.07	1.4878	0	0	19	0
18	RAB3B	6.76	3.0469	5	1	13	6
18	TARSL2	1.07	1.4879	0	0	19	0
18	NUMA1	1.07	1.4878	0	0	19	0
18	MAVS	1.07	1.4930	0	0	19	0
18	ZNFX1	1.07	1.4878	0	0	19	0
18	ZSCAN30	1.07	1.4930	0	0	19	0
18	LUZP1	1.07	1.4878	0	0	19	0
18	ASAP3	1.07	1.4877	0	0	19	0
18	CDON	1.08	1.5034	0	0	20	0
18	TUBGCP4	6.76	3.0470	5	1	13	6
18	KANK1	3.01	2.1576	1	0	10	2
18	HAS2	1.07	1.4878	0	0	19	0
18	SACS	2.97	2.1379	1	0	10	2
18	UNC13B	4.86	2.6319	3	0	10	4
18	GSE1	1.07	1.4878	0	0	19	0
18	GM2A	2.98	2.1445	1	0	10	2
18	SLC1A1	1.07	1.4878	0	0	19	0
18	TEX2	1.07	1.4930	0	0	19	0
18	HMCN1	2.97	2.1379	1	0	10	2
18	CLSPN	4.86	2.6319	3	0	10	4
18	INTS1	1.07	1.4929	0	0	19	0
18	ZMYM3	1.07	1.4878	0	0	19	0
18	CHD8	2.97	2.1379	1	0	10	2
18	CSRNP2	1.07	1.4878	0	0	19	0
18	SERAC1	1.07	1.4877	0	0	19	0
18	PCMTD2	1.08	1.4981	0	0	19	0
18	TSPYL4	1.07	1.4930	0	0	19	0
18	ADAMTS15	1.07	1.4878	0	0	19	0
18	ITGA11	1.07	1.4878	0	0	19	0
18	SLC7A6OS	1.07	1.4877	0	0	19	0
18	OXTR	1.07	1.4929	0	0	19	0
18	ABCA2	4.86	2.6319	3	0	10	4
18	REV3L	1.07	1.4929	0	0	19	0
18	CTDP1	1.07	1.4878	0	0	19	0
18	RASGRF2	1.07	1.4878	0	0	19	0
18	KLHL15	1.07	1.4930	0	0	19	0
18	POLR3B	1.07	1.4878	0	0	19	0
18	CEP192	1.07	1.4878	0	0	19	0
18	ASAP2	2.98	2.1444	1	0	10	2
18	BAIAP2L1	1.07	1.4878	0	0	19	0
18	VTI1A	1.07	1.4877	0	0	19	0
18	TRIM35	1.07	1.4930	0	0	19	0
18	TGS1	1.08	1.5034	0	0	20	0
18	CLN5	1.07	1.4929	0	0	19	0
18	HELZ2	2.97	2.1378	1	0	10	2
18	NIPAL2	1.07	1.4879	0	0	19	0
18	KLF11	1.07	1.4878	0	0	19	0
18	IQSEC1	2.97	2.1379	1	0	10	2
18	LAMA1	2.97	2.1378	1	0	10	2
18	RYBP	1.07	1.4877	0	0	19	0
18	GPD1L	1.07	1.4879	0	0	19	0
18	ITPRIP	1.07	1.4930	0	0	19	0
18	MICAL1	1.07	1.4877	0	0	19	0
18	UBE4A	4.93	2.6554	3	0	10	4
18	SLC4A8	4.89	2.6397	3	0	10	4
18	WDR35	4.86	2.6319	3	0	10	4
18	MYBBP1A	1.07	1.4930	0	0	19	0
18	PHKA2	1.08	1.4981	0	0	19	0
18	FAM8A1	1.07	1.4878	0	0	19	0
18	KPNA4	2.97	2.1378	1	0	10	2
18	AP1G2	1.07	1.4878	0	0	19	0
18	KDM4A	2.97	2.1379	1	0	10	2
18	KLF3	1.07	1.4929	0	0	19	0
18	NUAK1	1.07	1.4878	0	0	19	0
18	SNPH	1.07	1.4930	0	0	19	0
18	ZNF280C	1.07	1.4930	0	0	19	0
18	ARHGEF6	1.07	1.4877	0	0	19	0
18	JAG1	2.98	2.1444	1	0	10	2
18	TADA2B	1.08	1.4981	0	0	19	0
18	SVEP1	1.07	1.4877	0	0	19	0
18	AMPD3	1.07	1.4878	0	0	19	0
18	ZNF470	1.07	1.4930	0	0	19	0
18	FBXO30	1.07	1.4878	0	0	19	0
18	MEGF9	1.07	1.4930	0	0	19	0
18	SMC6	1.07	1.4929	0	0	19	0
18	PHLPP2	1.07	1.4878	0	0	19	0
18	KIAA0754	1.07	1.4930	0	0	19	0
18	AGPS	1.07	1.4930	0	0	19	0
18	FAM178A	1.07	1.4877	0	0	19	0
18	GOLGA8A	1.07	1.4930	0	0	19	0
18	LPPR4	1.07	1.4930	0	0	19	0
18	POLD3	1.07	1.4877	0	0	19	0
18	TMOD2	2.97	2.1378	1	0	10	2
18	TCF20	1.07	1.4930	0	0	19	0
18	TRPS1	2.99	2.1510	1	0	10	2
18	DNAH5	2.98	2.1444	1	0	10	2
18	GPR155	1.07	1.4877	0	0	19	0
18	PHF2	2.97	2.1378	1	0	10	2
18	ATAD2B	2.98	2.1445	1	0	10	2
18	RP11-121C2.2	1.07	1.4878	0	0	19	0
18	SYT1	1.07	1.4879	0	0	19	0
18	CSTF2T	1.08	1.5034	0	0	20	0
18	DDX26B	1.07	1.4929	0	0	19	0
18	SEMA6D	1.07	1.4879	0	0	19	0
18	DGKI	1.07	1.4878	0	0	19	0
18	EPB41	2.99	2.1510	1	0	10	2
18	FOXK2	1.07	1.4929	0	0	19	0
18	SOGA1	1.07	1.4930	0	0	19	0
18	MEGF8	1.07	1.4878	0	0	19	0
18	DOCK10	1.07	1.4877	0	0	19	0
18	CREBBP	1.07	1.4929	0	0	19	0
18	KIAA1551	1.07	1.4929	0	0	19	0
18	PDE7B	1.07	1.4929	0	0	19	0
18	MED15	1.07	1.4930	0	0	19	0
18	WDFY2	1.07	1.4878	0	0	19	0
18	C10orf12	1.07	1.4877	0	0	19	0
18	ITPR1	1.07	1.4878	0	0	19	0
18	HPS5	1.07	1.4930	0	0	19	0
18	PARP14	1.07	1.4929	0	0	19	0
18	RP11-958N24.2	2.97	2.1379	1	0	10	2
18	TNFAIP3	4.89	2.6397	3	0	10	4
18	CASC5	1.07	1.4930	0	0	19	0
18	TONSL	2.97	2.1379	1	0	10	2
18	CLCN7	1.07	1.4877	0	0	19	0
18	PIK3R1	1.07	1.4930	0	0	19	0
18	POLR3A	1.07	1.4878	0	0	19	0
18	DMXL2	1.07	1.4929	0	0	19	0
18	ZNF275	1.07	1.4877	0	0	19	0
18	ATP9A	1.08	1.4981	0	0	19	0
18	APH1B	1.07	1.4877	0	0	19	0
18	CD109	1.08	1.4981	0	0	19	0
18	MCM8	2.97	2.1378	1	0	10	2
18	DHX38	6.79	3.0559	5	1	13	6
18	ARFGEF1	1.07	1.4878	0	0	19	0
18	UTP20	1.07	1.4930	0	0	19	0
18	SPRY4	1.07	1.4930	0	0	19	0
18	KAT6A	2.97	2.1378	1	0	10	2
18	WDR62	1.07	1.4878	0	0	19	0
18	MMGT1	1.07	1.4878	0	0	19	0
18	AFAP1	2.97	2.1378	1	0	10	2
18	PIK3CA	2.99	2.1510	1	0	10	2
18	RP11-159D12.9	1.08	1.4980	0	0	19	0
18	FAM126B	2.97	2.1378	1	0	10	2
18	ZMYND8	2.97	2.1379	1	0	10	2
18	CDC42BPA	2.97	2.1379	1	0	10	2
18	SERTAD2	1.07	1.4879	0	0	19	0
18	GPRIN1	1.07	1.4878	0	0	19	0
18	STARD9	1.07	1.4879	0	0	19	0
18	GREM2	2.97	2.1379	1	0	10	2
18	KNTC1	1.07	1.4878	0	0	19	0
18	FCHSD2	2.98	2.1444	1	0	10	2
18	CAND2	1.07	1.4930	0	0	19	0
18	FOXM1	2.97	2.1379	1	0	10	2
18	AP4E1	1.07	1.4930	0	0	19	0
18	SLC12A7	1.07	1.4930	0	0	19	0
18	CLTCL1	1.07	1.4878	0	0	19	0
18	GUF1	1.07	1.4877	0	0	19	0
18	ZBTB24	1.07	1.4930	0	0	19	0
18	PLCL2	1.07	1.4930	0	0	19	0
18	FAM26E	1.07	1.4877	0	0	19	0
18	PDGFD	1.07	1.4877	0	0	19	0
18	NCAPD3	2.97	2.1378	1	0	10	2
18	ABCA1	1.07	1.4928	0	0	19	0
18	ZBED6	1.07	1.4878	0	0	19	0
18	SMAD9	1.07	1.4930	0	0	19	0
18	MUT	2.98	2.1444	1	0	10	2
18	HIRA	1.07	1.4930	0	0	19	0
18	HERC2	1.07	1.4877	0	0	19	0
18	ASH1L	4.86	2.6318	3	0	10	4
18	PCNX	1.07	1.4929	0	0	19	0
18	CARD10	1.07	1.4930	0	0	19	0
18	ZNF248	1.07	1.4930	0	0	19	0
18	ZNF652	2.98	2.1444	1	0	10	2
18	BLM	1.07	1.4878	0	0	19	0
18	GJA3	1.07	1.4930	0	0	19	0
18	CYP2U1	1.07	1.4878	0	0	19	0
18	RALGAPA1P	1.07	1.4879	0	0	19	0
18	CEP135	1.07	1.4929	0	0	19	0
18	ULK2	1.07	1.4878	0	0	19	0
18	ZSCAN29	4.86	2.6318	3	0	10	4
18	KRAS	4.86	2.6318	3	0	10	4
18	UBXN2B	1.08	1.4981	0	0	19	0
18	CRNKL1	2.98	2.1444	1	0	10	2
18	STXBP1	1.07	1.4878	0	0	19	0
18	ARHGAP29	1.07	1.4878	0	0	19	0
18	FOXJ2	1.07	1.4878	0	0	19	0
18	NAPEPLD	1.07	1.4929	0	0	19	0
18	UBN1	1.07	1.4877	0	0	19	0
18	RCAN3	1.08	1.4982	0	0	19	0
18	UBR1	4.86	2.6319	3	0	10	4
18	MIB1	2.98	2.1444	1	0	10	2
18	PHF16	1.08	1.5035	0	0	20	0
18	C14orf132	6.79	3.0557	5	1	13	6
18	ERMP1	2.99	2.1511	1	0	10	2
18	UPF2	1.07	1.4878	0	0	19	0
18	DOPEY1	4.86	2.6319	3	0	10	4
18	ARHGEF11	1.08	1.5034	0	0	20	0
18	TMEM110	2.97	2.1378	1	0	10	2
18	HIVEP2	1.07	1.4877	0	0	19	0
18	ROCK2	4.86	2.6319	3	0	10	4
18	APOLD1	1.08	1.4981	0	0	19	0
18	BMPER	4.86	2.6319	3	0	10	4
18	C1orf112	4.91	2.6475	3	0	10	4
18	AGL	1.08	1.4981	0	0	19	0
18	RNASEL	2.98	2.1445	1	0	10	2
18	QSER1	1.07	1.4877	0	0	19	0
18	NFAT5	8.66	3.4119	7	2	15	8
18	TBC1D22B	1.07	1.4930	0	0	19	0
18	LRCH2	2.97	2.1378	1	0	10	2
18	ZC3H13	4.89	2.6397	3	0	10	4
18	NUDT3	1.07	1.4879	0	0	19	0
18	RFX5	4.89	2.6396	3	0	10	4
18	SP4	3.02	2.1644	2	0	10	2
18	FRY	1.07	1.4878	0	0	19	0
18	DIS3L	4.86	2.6319	3	0	10	4
18	XPO5	1.07	1.4877	0	0	19	0
18	NOL6	2.97	2.1378	1	0	10	2
18	RP11-18F14.2	2.99	2.1511	1	0	10	2
18	EYA3	2.98	2.1445	1	0	10	2
18	KIDINS220	1.07	1.4879	0	0	19	0
18	EXOC2	2.97	2.1379	1	0	10	2
18	ABCC5	1.07	1.4930	0	0	19	0
18	AKAP9	1.07	1.4878	0	0	19	0
18	OFD1	2.97	2.1379	1	0	10	2
18	MARCH4	2.97	2.1379	1	0	10	2
18	EHMT1	1.08	1.5034	0	0	20	0
18	DIP2C	6.76	3.0469	5	1	13	6
18	PEX1	1.07	1.4878	0	0	19	0
18	MAN1A2	4.86	2.6319	3	0	10	4
18	LARS2	1.08	1.4981	0	0	19	0
18	WDR5B	1.07	1.4878	0	0	19	0
18	SOCS4	2.97	2.1378	1	0	10	2
18	ESCO1	1.07	1.4878	0	0	19	0
18	NCOA3	4.86	2.6318	3	0	10	4
18	INTS3	4.86	2.6319	3	0	10	4
18	LRP5	1.07	1.4878	0	0	19	0
18	RELN	1.07	1.4878	0	0	19	0
18	CDCA2	1.07	1.4929	0	0	19	0
18	RBM12B	1.07	1.4878	0	0	19	0
18	DIP2B	1.07	1.4878	0	0	19	0
18	SUSD5	1.07	1.4930	0	0	19	0
18	LIG3	1.07	1.4929	0	0	19	0
18	NRDE2	2.97	2.1379	1	0	10	2
18	ACSL1	1.07	1.4879	0	0	19	0
18	ZSCAN22	1.07	1.4929	0	0	19	0
18	TOR4A	1.07	1.4929	0	0	19	0
18	GPATCH1	2.99	2.1511	1	0	10	2
18	USPL1	1.07	1.4878	0	0	19	0
18	WDR55	1.07	1.4879	0	0	19	0
18	SMIM13	2.99	2.1510	1	0	10	2
18	SLC25A44	1.07	1.4930	0	0	19	0
18	TSPYL5	1.07	1.4929	0	0	19	0
18	SLC41A2	1.07	1.4879	0	0	19	0
18	TARBP1	1.09	1.5087	0	0	20	0
18	SMURF1	4.86	2.6319	3	0	10	4
18	CCSER2	2.98	2.1443	1	0	10	2
18	MON2	1.07	1.4878	0	0	19	0
18	AGO1	2.97	2.1380	1	0	10	2
18	FHOD1	1.07	1.4878	0	0	19	0
18	ZBTB11	1.08	1.5034	0	0	20	0
18	GPR107	2.98	2.1444	1	0	10	2
18	MTMR4	2.97	2.1379	1	0	10	2
18	DARS2	2.98	2.1444	1	0	10	2
18	HIPK1	2.98	2.1444	1	0	10	2
18	EVC2	1.07	1.4929	0	0	19	0
18	FGD1	10.61	3.7519	9	4	19	10
18	SLC24A1	1.07	1.4878	0	0	19	0
18	C10orf54	1.07	1.4878	0	0	19	0
18	FAM217B	2.97	2.1378	1	0	10	2
18	MAP3K14	1.07	1.4879	0	0	19	0
18	SOX11	1.07	1.4930	0	0	19	0
18	CDAN1	1.07	1.4929	0	0	19	0
18	VASH1	1.08	1.5035	0	0	20	0
18	TOP3A	1.07	1.4878	0	0	19	0
18	ITGA7	1.07	1.4929	0	0	19	0
18	TDRD7	1.07	1.4878	0	0	19	0
18	EIF4ENIF1	1.07	1.4930	0	0	19	0
18	CLUH	1.07	1.4877	0	0	19	0
18	GTF3C1	2.99	2.1510	1	0	10	2
18	ARL4C	1.07	1.4878	0	0	19	0
18	UST	1.08	1.4981	0	0	19	0
18	MAP3K5	2.99	2.1511	1	0	10	2
18	ZNF436	2.97	2.1378	1	0	10	2
18	CCDC117	1.07	1.4931	0	0	19	0
18	CACNA1A	1.07	1.4878	0	0	19	0
18	B4GALT5	1.07	1.4878	0	0	19	0
18	AHCTF1P1	1.07	1.4878	0	0	19	0
18	FAM198B	4.86	2.6319	3	0	10	4
18	VAT1L	1.08	1.4981	0	0	19	0
18	ZCCHC6	2.97	2.1377	1	0	10	2
18	SON	6.76	3.0469	5	1	13	6
18	KIAA2026	2.97	2.1378	1	0	10	2
18	CCNF	4.89	2.6398	3	0	10	4
18	ADCY6	1.07	1.4878	0	0	19	0
18	ENDOD1	2.97	2.1378	1	0	10	2
18	KREMEN1	6.76	3.0469	5	1	13	6
18	MCM3AP	2.97	2.1379	1	0	10	2
18	HSPA12A	1.07	1.4930	0	0	19	0
18	SHC4	2.98	2.1443	1	0	10	2
18	LNPEP	2.97	2.1378	1	0	10	2
18	CBX2	1.07	1.4929	0	0	19	0
18	MLLT6	1.07	1.4930	0	0	19	0
18	ATP7B	1.08	1.4981	0	0	19	0
18	BRCA2	2.97	2.1379	1	0	10	2
18	ZNF175	1.07	1.4878	0	0	19	0
18	LSS	2.99	2.1511	1	0	10	2
18	SCN3A	1.08	1.4982	0	0	19	0
18	ZNF592	6.79	3.0559	5	1	13	6
18	SYTL4	1.07	1.4879	0	0	19	0
18	CAPN15	1.07	1.4930	0	0	19	0
18	LPCAT2	1.07	1.4930	0	0	19	0
18	PDCD11	4.86	2.6319	3	0	10	4
18	BRD3	10.56	3.7412	9	4	19	9
18	ZNF25	1.07	1.4878	0	0	19	0
18	EXOC6B	4.89	2.6397	3	0	10	4
18	ALPK1	4.86	2.6319	3	0	10	4
18	SPAST	1.07	1.4929	0	0	19	0
18	CSPP1	2.97	2.1379	1	0	10	2
18	ARHGAP18	4.86	2.6318	3	0	10	4
18	PDE10A	3.02	2.1643	2	0	10	2
18	PRKDC	10.61	3.7518	9	4	19	10
18	RHOBTB1	1.07	1.4877	0	0	19	0
18	N6AMT1	4.89	2.6398	3	0	10	4
18	CEP85	2.97	2.1377	1	0	10	2
18	TMEM104	1.07	1.4930	0	0	19	0
18	FAM129A	1.07	1.4878	0	0	19	0
18	KIF7	2.99	2.1509	1	0	10	2
18	CEP250	1.07	1.4877	0	0	19	0
18	ARIH1	1.07	1.4878	0	0	19	0
18	WDR60	2.97	2.1378	1	0	10	2
18	CYFIP2	4.86	2.6320	3	0	10	4
18	GTF3C4	1.07	1.4878	0	0	19	0
18	LSM3	1.07	1.4930	0	0	19	0
18	PLXNA3	1.07	1.4878	0	0	19	0
18	ZFC3H1	4.86	2.6318	3	0	10	4
18	AKAP11	1.07	1.4879	0	0	19	0
18	ITGA2	1.07	1.4878	0	0	19	0
18	C2CD5	1.07	1.4878	0	0	19	0
18	MAP3K6	1.07	1.4929	0	0	19	0
18	PRKD1	4.86	2.6318	3	0	10	4
18	NAV1	1.07	1.4879	0	0	19	0
18	E2F3	2.97	2.1378	1	0	10	2
18	DCLRE1A	2.98	2.1444	1	0	10	2
18	FEM1C	1.07	1.4878	0	0	19	0
18	ADO	1.07	1.4929	0	0	19	0
18	C10orf118	1.07	1.4878	0	0	19	0
18	MLLT4	4.86	2.6319	3	0	10	4
18	ZNF687	2.99	2.1510	1	0	10	2
18	FAN1	1.07	1.4878	0	0	19	0
18	ARHGEF9	2.97	2.1377	1	0	10	2
18	FLNC	2.97	2.1378	1	0	10	2
18	MAFG	6.79	3.0558	5	1	13	6
18	DZIP3	1.07	1.4930	0	0	19	0
18	TULP4	1.07	1.4878	0	0	19	0
18	ENTPD7	1.07	1.4878	0	0	19	0
18	PRKCA	2.99	2.1511	1	0	10	2
18	ARSD	1.07	1.4929	0	0	19	0
18	ABCC10	1.07	1.4878	0	0	19	0
18	SV2A	2.97	2.1378	1	0	10	2
18	CABIN1	1.08	1.4981	0	0	19	0
18	WASH5P	1.07	1.4929	0	0	19	0
18	ZNF776	4.86	2.6319	3	0	10	4
18	CAD	1.07	1.4878	0	0	19	0
18	VCPIP1	1.08	1.4981	0	0	19	0
18	FAM171A1	1.08	1.4981	0	0	19	0
18	USP20	1.07	1.4878	0	0	19	0
18	C7orf41	1.08	1.4981	0	0	19	0
18	CHST3	1.07	1.4878	0	0	19	0
18	FAM83G	1.07	1.4930	0	0	19	0
18	TMEM57	1.07	1.4878	0	0	19	0
18	SENP1	1.07	1.4930	0	0	19	0
18	AGO4	6.76	3.0470	5	1	13	6
18	ZNF445	2.97	2.1378	1	0	10	2
18	LRRK1	1.07	1.4930	0	0	19	0
18	LRRC2	2.97	2.1378	1	0	10	2
18	HPS4	1.07	1.4877	0	0	19	0
18	RPAP1	2.99	2.1510	1	0	10	2
18	DSEL	1.07	1.4930	0	0	19	0
18	FITM2	1.07	1.4878	0	0	19	0
18	SMARCC2	1.08	1.4981	0	0	19	0
18	C2orf49	2.98	2.1444	1	0	10	2
18	FAM179B	1.08	1.4981	0	0	19	0
18	EEF2K	1.08	1.4981	0	0	19	0
18	ZNF33B	1.07	1.4928	0	0	19	0
18	IGF2R	2.97	2.1379	1	0	10	2
18	FOSB	1.07	1.4878	0	0	19	0
18	ARID1A	6.76	3.0469	5	1	13	6
18	NUP155	2.98	2.1444	1	0	10	2
18	CEP128	1.07	1.4877	0	0	19	0
18	AFF4	4.86	2.6319	3	0	10	4
18	FNIP1	2.98	2.1444	1	0	10	2
18	PAPOLG	1.08	1.4981	0	0	19	0
18	ORC2	2.98	2.1444	1	0	10	2
18	ANKRD26	1.07	1.4929	0	0	19	0
18	BRIP1	1.07	1.4877	0	0	19	0
18	LRRC58	1.07	1.4878	0	0	19	0
18	NES	8.70	3.4216	7	3	17	8
18	MTF1	1.07	1.4878	0	0	19	0
18	RFX7	2.99	2.1512	1	0	10	2
18	ULK4	2.99	2.1511	1	0	10	2
18	CREBL2	1.07	1.4877	0	0	19	0
18	DYNC1H1	14.48	4.3498	13	6	23	13
18	MKL2	1.07	1.4878	0	0	19	0
18	PTGFR	2.98	2.1444	1	0	10	2
18	PRRC2B	2.97	2.1378	1	0	10	2
18	MCM2	1.07	1.4878	0	0	19	0
18	ARHGEF3	1.08	1.4981	0	0	19	0
18	TCEANC2	1.08	1.4982	0	0	19	0
18	MPDZ	6.82	3.0646	5	1	13	6
18	MRAS	2.99	2.1510	1	0	10	2
18	GPRC5B	1.07	1.4878	0	0	19	0
18	UBR5	6.76	3.0469	5	1	13	6
18	TRPC6	1.07	1.4930	0	0	19	0
18	YTHDC2	3.01	2.1578	1	0	10	2
18	WDR48	2.97	2.1377	1	0	10	2
18	CRY2	2.98	2.1444	1	0	10	2
18	FASN	2.97	2.1378	1	0	10	2
18	KIAA0247	2.98	2.1443	1	0	10	2
18	RPRD1B	1.07	1.4879	0	0	19	0
18	CDKN2B	1.07	1.4878	0	0	19	0
18	INPP4A	2.97	2.1379	1	0	10	2
18	TP53BP1	1.07	1.4929	0	0	19	0
18	CDKL5	1.07	1.4878	0	0	19	0
18	C20orf194	4.89	2.6397	3	0	10	4
18	GIGYF1	1.07	1.4878	0	0	19	0
18	KDM1B	1.07	1.4929	0	0	19	0
18	MYPN	1.07	1.4878	0	0	19	0
18	FBXO42	1.07	1.4878	0	0	19	0
18	MAML2	1.07	1.4878	0	0	19	0
18	SMCR7L	4.89	2.6398	3	0	10	4
18	PHF13	4.86	2.6319	3	0	10	4
18	RMND5A	1.07	1.4878	0	0	19	0
18	ARID2	1.07	1.4878	0	0	19	0
18	C11orf30	1.07	1.4878	0	0	19	0
18	MED14	1.07	1.4930	0	0	19	0
18	ZFAT	1.07	1.4878	0	0	19	0
18	VDR	1.07	1.4930	0	0	19	0
18	DISP1	2.99	2.1510	1	0	10	2
18	ZNF317	1.07	1.4878	0	0	19	0
18	FOXK1	2.99	2.1511	1	0	10	2
18	LPGAT1	1.07	1.4929	0	0	19	0
18	DGKQ	1.07	1.4878	0	0	19	0
18	SLC2A12	1.07	1.4878	0	0	19	0
18	SIRT1	2.97	2.1377	1	0	10	2
18	ATG14	1.07	1.4929	0	0	19	0
18	C2CD3	2.97	2.1379	1	0	10	2
18	ETV5	1.07	1.4929	0	0	19	0
18	ATR	1.08	1.4981	0	0	19	0
18	ADAMTS3	1.07	1.4877	0	0	19	0
18	PTPN14	6.76	3.0469	5	1	13	6
18	CLOCK	4.91	2.6475	3	0	10	4
18	OSBPL6	1.07	1.4930	0	0	19	0
18	AVL9	1.07	1.4929	0	0	19	0
18	BRD1	1.07	1.4879	0	0	19	0
18	ALMS1	2.97	2.1378	1	0	10	2
18	PTPRU	2.98	2.1444	1	0	10	2
18	PINK1-AS	1.07	1.4879	0	0	19	0
18	RAB22A	1.08	1.5035	0	0	20	0
18	GAN	1.07	1.4929	0	0	19	0
18	RWDD2A	1.07	1.4929	0	0	19	0
18	NEK1	1.07	1.4878	0	0	19	0
18	CRYBG3	1.07	1.4878	0	0	19	0
18	HECTD3	4.89	2.6397	3	0	10	4
18	FAM13B	4.89	2.6396	3	0	10	4
18	KIAA0753	1.08	1.4980	0	0	19	0
18	KIF13A	1.07	1.4878	0	0	19	0
18	SAMD9L	1.07	1.4930	0	0	19	0
18	HERC1	2.97	2.1378	1	0	10	2
18	FAM63B	10.56	3.7413	9	4	19	9
18	PIK3CD	1.07	1.4930	0	0	19	0
18	VPS13A	4.89	2.6396	3	0	10	4
