cell	feat	expr_map	expr_ci_lower	expr_ci_upper	expr_naive
37	DOPEY1	0	0	2	0
37	CKAP5	8	5	13	9
37	RNF169	3	1	7	4
37	FBN2	246	229	265	249
37	ABCA2	3	1	7	4
37	CEP250	3	1	7	4
37	KIAA1199	34	28	42	35
37	COL5A1	281	263	301	283
37	HIVEP2	2	1	5	3
37	FBN1	106	95	118	107
37	DYNC1H1	32	26	39	32
37	ANKRD52	9	6	14	10
37	ITGA2	2	0	5	2
37	KPNA4	2	0	5	2
37	TEAD1	46	39	55	47
37	VPS13A	0	0	2	0
37	ALMS1	0	0	2	0
37	NUP98	4	2	8	5
37	FLNC	42	35	50	42
37	PAPPA	44	37	52	45
37	FLNA	493	469	518	497
37	ATP11A	8	5	13	9
37	KIAA1147	0	0	2	0
37	REV3L	2	1	5	2
37	BRCA2	1	0	4	1
37	IGF2R	96	86	108	97
37	AGPS	3	1	7	4
37	THBS1	1888	1852	1934	1899
37	USP24	1	0	4	1
37	CENPF	0	0	2	0
37	CBX5	23	18	30	24
37	ZFC3H1	2	1	5	2
37	LYST	0	0	2	0
37	KIAA1462	18	14	24	19
37	DSEL	2	0	5	2
37	LRP1	106	95	118	107
37	H6PD	3	1	7	4
37	NUMA1	29	24	37	30
37	MED14	0	0	2	0
37	SLC38A1	29	23	36	30
37	LUZP1	3	1	7	4
37	MKI67	2	0	5	2
37	FRY	1	0	4	1
37	UBR5	24	19	31	25
37	USP34	7	4	11	7
37	HEATR5B	0	0	2	0
37	TNRC6A	6	3	10	6
37	HIVEP1	3	1	7	4
37	RAB3B	2	0	5	2
37	CASC5	0	0	2	0
37	MALAT1	51	44	61	52
37	TLN1	74	65	85	75
37	AFF4	3	1	7	4
37	CREBBP	7	4	11	7
37	SVEP1	34	28	42	35
37	VPS13D	2	0	5	2
37	FAM208B	1	0	4	1
37	PRKCA	11	7	16	11
37	PCNX	6	3	10	6
37	PLXNA1	6	3	10	6
37	CBL	0	0	2	0
37	SLC7A11	8	5	13	9
37	FOSB	18	13	24	19
37	DNAJC13	2	0	5	2
37	SPTAN1	31	25	38	31
37	SLC5A3	0	0	2	0
37	DIEXF	0	0	2	0
37	UBR2	2	0	5	2
37	KIAA2018	7	4	11	7
37	COL7A1	3	1	7	4
37	PIEZO1	34	28	42	35
37	TMOD2	2	0	5	2
37	PRPF8	106	95	118	107
37	LMTK2	1	0	4	1
37	CHD8	5	2	8	5
37	TPR	14	11	20	15
18	SPTAN1	28	23	35	29
18	LUZP1	6	3	10	6
18	SVEP1	45	38	54	46
18	ZC3H13	5	3	9	5
18	CREBBP	13	9	19	14
18	FASN	2	0	5	2
18	PTPN14	3	1	7	4
18	HERC2	22	17	28	22
18	QSER1	0	0	2	0
18	AFF4	2	0	5	2
18	HIVEP1	2	0	5	2
18	CBX5	9	6	14	10
18	NF1	3	1	7	4
18	GTF3C1	19	15	26	20
18	ZFC3H1	1	0	4	1
18	FRY	1	0	4	1
18	DIEXF	1	0	4	1
18	HEATR5B	0	0	2	0
18	KIDINS220	10	6	14	10
18	ALPK2	1	0	4	1
18	SRRM2	54	47	64	55
18	UBR5	23	18	30	24
18	PIEZO1	14	10	20	15
18	MAN1A2	0	0	2	0
18	HELZ2	0	0	2	0
18	CBL	0	0	2	0
18	KIAA1147	0	0	2	0
18	NR4A1	11	7	16	11
18	FOSB	9	6	14	10
18	MYH10	29	24	37	30
18	TEAD1	28	22	35	29
18	SSH1	10	6	14	10
18	RAB3B	1	0	4	1
18	NUMA1	14	10	20	15
18	BRCA2	0	0	2	0
18	PRKCA	5	2	8	5
18	AFAP1	9	6	14	10
18	PLXNA1	8	5	13	9
18	THBS1	2238	2198	2284	2243
18	USP9X	3	1	7	4
18	COL5A1	83	73	94	84
18	VCAN	40	33	49	41
18	COL7A1	0	0	2	0
18	TPR	10	7	14	10
18	DOPEY1	1	0	4	1
18	PAPPA	17	12	23	17
18	DNAJC13	6	3	10	6
18	GTF3C4	1	0	4	1
18	HIVEP2	1	0	4	1
18	GPR107	26	20	33	26
18	CEP250	5	2	8	5
18	C14orf132	5	2	8	5
18	DIP2B	2	0	5	2
18	USP24	0	0	2	0
18	SLC5A3	0	0	2	0
18	H6PD	2	1	5	2
18	DYNC1H1	22	17	28	22
18	STARD9	1	0	4	1
18	FBN1	70	61	80	71
18	KPNA4	0	0	2	0
18	POLQ	0	0	2	0
18	MALAT1	76	67	87	77
18	SIPA1L3	11	8	16	11
18	SPTBN1	49	42	58	50
18	AGPS	2	0	5	2
18	TLN1	71	62	82	72
18	USP34	6	3	10	6
18	PRRC2B	22	17	28	22
18	FZD4	1	0	4	1
18	TNC	57	49	66	57
18	IGF2R	48	41	57	49
18	VPS13D	1	0	4	1
18	UBR2	0	0	2	0
18	ATP11A	1	0	4	1
18	LMTK2	2	0	5	2
18	SLC7A11	6	3	10	6
18	ROCK2	22	17	28	22
18	EGFR	6	3	10	6
18	ZKSCAN2	0	0	2	0
18	DIP2C	2	1	5	3
18	ALMS1	1	0	4	1
18	FAM208B	8	5	13	9
18	DOCK7	5	2	8	5
18	PHIP	0	0	2	0
18	FLNC	40	34	49	41
18	C17orf51	0	0	2	0
18	SCUBE3	2	0	5	3
18	CASC5	0	0	2	0
18	NRIP1	3	1	7	4
18	ITGA2	1	0	4	1
18	MED14	0	0	2	0
18	CHD8	10	6	14	10
18	SLC38A1	4	2	8	5
18	CKAP5	6	3	10	6
18	FBN2	108	97	121	110
18	TMOD2	0	0	2	0
18	FLNA	348	328	370	350
18	DSEL	6	3	10	6
18	FYCO1	9	6	14	10
18	AKAP11	0	0	2	0
18	PRKDC	23	18	30	24
18	KIAA1462	9	6	14	10
18	THSD4	14	11	20	15
18	SMARCA5	18	13	24	19
18	NOTCH2	17	13	23	17
18	TNRC6A	12	8	17	12
18	PCNX	11	7	16	11
18	KIAA2018	1	0	4	1
18	ASCC3	5	2	8	5
18	CACNA1A	5	2	8	5
18	FLNB	2	1	5	2
18	RNF169	0	0	2	0
18	LYST	0	0	2	0
18	KIAA1199	95	85	107	96
18	ARL10	0	0	2	0
18	SON	28	22	35	29
18	PRPF8	114	102	126	115
18	ANKRD52	10	7	14	10
18	NKTR	3	1	7	4
18	PDS5A	0	0	2	0
18	VPS13A	1	0	4	1
18	PIK3CA	2	0	5	2
18	NUP98	4	2	8	5
18	LRP1	60	52	70	61
18	IQGAP1	34	28	42	35
18	AMOTL1	2	0	5	2
18	MKI67	2	0	5	2
18	ABCA2	2	0	5	2
18	CENPF	2	1	5	2
18	REV3L	2	0	5	2
7	C17orf51	4	2	8	5
7	CREBBP	11	7	16	11
7	LRP1	158	145	173	160
7	USP34	2	0	5	2
7	PHIP	1	0	4	1
7	HELZ2	1	0	4	1
7	GPR107	16	11	21	16
7	RNF169	3	1	7	4
7	ASCC3	0	0	2	0
7	CKAP5	14	10	20	15
7	LMTK2	0	0	2	0
7	MED14	1	0	4	1
7	DNAJC13	8	5	13	9
7	CENPF	2	0	5	2
7	SON	29	24	37	30
7	UBR5	24	19	31	25
7	CASC5	0	0	2	0
7	GTF3C4	5	2	8	5
7	SRRM2	58	50	68	59
7	AFF4	1	0	4	1
7	TLN1	65	57	75	66
7	STARD9	0	0	2	0
7	THSD4	2	1	5	2
7	FAM208B	7	4	11	7
7	COL5A1	223	207	241	225
7	CACNA1A	3	1	7	4
7	POLQ	0	0	2	0
7	TNRC6A	6	3	10	6
7	NF1	1	0	4	1
7	AFAP1	4	2	8	5
7	KIDINS220	9	6	14	10
7	PCNX	2	0	5	2
7	ZFC3H1	3	1	7	4
7	RAB3B	4	2	8	5
7	CBL	2	0	5	2
7	ITGA2	3	1	7	4
7	PRKCA	12	9	17	12
7	PRKDC	17	13	23	17
7	SLC38A1	22	17	28	22
7	FOSB	12	8	17	12
7	TEAD1	13	9	19	14
7	LYST	0	0	2	0
7	SPTBN1	60	52	70	61
7	SVEP1	70	61	80	71
7	ARL10	0	0	2	0
7	KIAA1199	109	98	121	110
7	SIPA1L3	5	2	8	5
7	MKI67	1	0	4	1
7	FLNB	1	0	4	1
7	VPS13A	1	0	4	1
7	QSER1	0	0	2	0
7	AKAP11	1	0	4	1
7	USP24	0	0	2	0
7	FLNA	150	137	165	151
7	PLXNA1	2	0	5	2
7	PAPPA	38	31	46	39
7	NUMA1	19	15	26	20
7	AGPS	1	0	4	1
7	DYNC1H1	21	16	27	21
7	FLNC	47	39	55	47
7	KPNA4	1	0	4	1
7	DIEXF	0	0	2	0
7	PRRC2B	32	26	39	32
7	SLC5A3	0	0	2	0
7	KIAA1462	29	24	37	30
7	COL7A1	23	18	30	24
7	IQGAP1	35	29	43	36
7	SCUBE3	2	0	5	3
7	HEATR5B	0	0	2	0
7	SLC7A11	14	10	20	15
7	PIK3CA	3	1	7	4
7	NKTR	7	4	11	7
7	DOCK7	1	0	4	1
7	TMOD2	0	0	2	0
7	ALMS1	2	0	5	2
7	FBN1	95	84	107	96
7	TPR	13	9	19	14
7	NRIP1	4	2	8	5
7	UBR2	0	0	2	0
7	PRPF8	56	48	66	57
7	BRCA2	1	0	4	1
7	GTF3C1	15	11	20	15
7	MYH10	25	20	32	26
7	PTPN14	13	10	19	14
7	FBN2	230	214	248	232
7	ALPK2	11	7	16	11
7	DSEL	2	0	5	2
7	SSH1	22	17	28	22
7	REV3L	2	0	5	2
7	AMOTL1	7	4	11	7
7	HERC2	6	3	10	6
7	CBX5	11	7	16	11
7	CHD8	8	5	13	9
7	NR4A1	14	10	20	15
7	DIP2C	0	0	2	0
7	EGFR	18	14	24	19
7	FZD4	0	0	2	0
7	FRY	0	0	2	0
7	THBS1	1306	1270	1346	1312
7	KIAA2018	3	1	7	4
7	FASN	1	0	4	1
7	ANKRD52	18	14	24	19
7	PIEZO1	12	8	17	13
7	KIAA1147	0	0	2	0
7	VCAN	88	78	100	90
7	USP9X	8	5	13	9
7	TNC	59	50	68	60
7	HIVEP2	0	0	2	0
7	CEP250	7	4	11	7
7	IGF2R	97	87	109	99
7	ROCK2	33	27	40	34
7	ATP11A	1	0	4	1
7	MAN1A2	1	0	4	1
7	NUP98	3	1	7	4
7	H6PD	6	3	10	6
7	SPTAN1	25	20	31	25
7	MALAT1	33	27	40	34
7	NOTCH2	19	15	26	20
7	ABCA2	5	2	8	5
7	SMARCA5	16	11	21	16
7	HIVEP1	3	1	7	4
7	DIP2B	3	1	7	4
7	VPS13D	1	0	4	1
7	FYCO1	11	7	16	11
7	ZKSCAN2	1	0	4	1
7	DOPEY1	2	1	5	3
7	ZC3H13	1	0	4	1
7	C14orf132	3	1	7	4
7	PDS5A	5	2	8	5
7	LUZP1	9	6	14	10
16	LYST	0	0	2	0
16	C14orf132	3	1	7	4
16	GPR107	13	9	19	14
16	LRP1	88	78	99	89
16	ITGA2	1	0	4	1
16	HIVEP2	1	0	4	1
16	TLN1	80	71	91	81
16	REV3L	2	0	5	2
16	RNF169	0	0	2	0
16	DSEL	0	0	2	0
16	HEATR5B	0	0	2	0
16	HIVEP1	5	2	8	5
16	HERC2	6	3	10	6
16	KIAA2018	1	0	4	1
16	TMOD2	0	0	2	0
16	RAB3B	1	0	4	1
16	PDS5A	0	0	2	0
16	VPS13D	0	0	2	0
16	MKI67	4	2	8	5
16	COL7A1	1	0	4	1
16	PRKDC	3	1	7	4
16	PIEZO1	17	13	23	18
16	IGF2R	67	58	77	67
16	SLC38A1	3	1	7	4
16	PRKCA	6	3	10	6
16	ALPK2	1	0	4	1
16	SSH1	7	4	11	7
16	ARL10	0	0	2	0
16	CEP250	3	2	7	4
16	ATP11A	1	0	4	1
16	DNAJC13	6	3	10	6
16	POLQ	0	0	2	0
16	MYH10	22	17	28	22
16	PHIP	0	0	2	0
16	FOSB	1	0	4	1
16	USP34	3	1	7	4
16	COL5A1	128	116	142	129
16	UBR5	25	20	32	26
16	ALMS1	1	0	4	1
16	TNC	31	25	38	31
16	HELZ2	0	0	2	0
16	ROCK2	19	15	26	20
16	CHD8	7	4	11	7
16	PCNX	1	0	4	1
16	VCAN	8	5	13	9
16	DYNC1H1	11	7	16	11
16	USP24	0	0	2	0
16	VPS13A	0	0	2	0
16	SVEP1	30	25	38	31
16	DOCK7	2	0	5	2
16	C17orf51	1	0	4	1
16	CENPF	2	0	5	2
16	CBL	0	0	2	0
16	KIAA1462	23	18	30	24
16	SON	11	7	16	11
16	PAPPA	16	11	21	16
16	NOTCH2	2	1	5	2
16	ANKRD52	9	6	14	10
16	FYCO1	12	9	17	12
16	CBX5	11	7	16	11
16	FZD4	0	0	2	0
16	SPTAN1	26	21	33	26
16	AFF4	2	0	5	2
16	SLC7A11	1	0	4	1
16	ASCC3	1	0	4	1
16	SRRM2	44	38	53	45
16	ZC3H13	1	0	4	1
16	FLNC	59	51	69	60
16	QSER1	0	0	2	0
16	DIEXF	0	0	2	0
16	CACNA1A	0	0	2	0
16	CASC5	0	0	2	0
16	MED14	1	0	4	1
16	SCUBE3	5	2	8	5
16	KPNA4	0	0	2	0
16	LUZP1	3	1	7	4
16	PRRC2B	6	4	10	6
16	GTF3C4	0	0	2	0
16	AGPS	1	0	4	1
16	NKTR	3	1	7	4
16	NR4A1	11	7	16	11
16	MAN1A2	0	0	2	0
16	ABCA2	2	0	5	2
16	CREBBP	10	6	14	10
16	STARD9	0	0	2	0
16	THBS1	1713	1674	1756	1718
16	TPR	5	2	8	5
16	DOPEY1	0	0	2	0
16	CKAP5	7	4	11	7
16	TEAD1	32	25	39	32
16	AKAP11	0	0	2	0
16	THSD4	26	20	32	26
16	SLC5A3	0	0	2	0
16	PLXNA1	5	2	8	5
16	KIAA1199	175	161	190	176
16	KIDINS220	3	1	7	4
16	LMTK2	1	0	4	1
16	MALAT1	9	6	14	10
16	GTF3C1	7	4	11	7
16	SPTBN1	57	49	66	57
16	SMARCA5	19	14	25	20
16	USP9X	5	2	8	5
16	DIP2C	0	0	2	0
16	NUMA1	11	8	16	11
16	ZKSCAN2	0	0	2	0
16	AFAP1	2	0	5	2
16	ZFC3H1	1	0	4	1
16	TNRC6A	2	0	5	2
16	FASN	2	0	5	2
16	UBR2	0	0	2	0
16	NUP98	1	0	4	1
16	H6PD	3	1	7	4
16	DIP2B	0	0	2	0
16	PTPN14	7	4	11	7
16	EGFR	2	0	5	2
16	AMOTL1	6	3	10	6
16	PRPF8	53	45	62	54
16	FBN1	41	35	50	42
16	FLNB	5	2	8	5
16	IQGAP1	44	37	53	45
16	FLNA	301	283	321	303
16	NRIP1	6	3	10	6
16	BRCA2	0	0	2	0
16	FAM208B	8	5	13	9
16	KIAA1147	0	0	2	0
16	PIK3CA	2	0	5	2
16	FBN2	452	429	476	455
16	SIPA1L3	7	5	12	7
16	NF1	3	1	7	4
16	FRY	0	0	2	0
28	AMOTL1	5	2	8	5
28	EGFR	5	2	8	5
28	ABCA2	2	0	5	2
28	USP9X	6	3	10	6
28	TNRC6A	3	1	7	4
28	FLNC	61	53	71	62
28	SVEP1	30	25	38	31
28	NOTCH2	18	14	24	19
28	PLXNA1	6	3	10	6
28	NUP98	2	1	5	2
28	KIAA1199	12	8	17	12
28	NF1	0	0	2	0
28	HIVEP1	9	6	14	10
28	AGPS	0	0	2	0
28	C14orf132	5	2	8	5
28	PAPPA	4	2	8	5
28	PRKDC	29	23	36	30
28	SMARCA5	24	19	31	25
28	REV3L	1	0	4	1
28	FAM208B	8	5	13	9
28	FRY	0	0	2	0
28	KIAA1462	9	6	14	10
28	HIVEP2	0	0	2	0
28	CBL	1	0	4	1
28	MAN1A2	1	0	4	1
28	BRCA2	0	0	2	0
28	TEAD1	29	23	37	30
28	ZC3H13	8	5	13	9
28	KIAA1147	0	0	2	0
28	LRP1	46	39	55	47
28	CACNA1A	5	2	8	5
28	TLN1	45	38	54	46
28	SPTBN1	37	31	45	37
28	KIAA2018	1	0	4	1
28	GTF3C4	2	0	5	2
28	TNC	68	59	78	69
28	IQGAP1	46	39	55	47
28	COL5A1	116	105	129	117
28	ANKRD52	20	15	26	20
28	SCUBE3	1	0	4	1
28	DIP2C	3	2	7	4
28	ZKSCAN2	1	0	4	1
28	DSEL	2	0	5	2
28	PIK3CA	0	0	2	0
28	GTF3C1	13	10	19	14
28	ARL10	0	0	2	0
28	ALMS1	1	0	4	1
28	THSD4	8	5	13	9
28	KPNA4	0	0	2	0
28	GPR107	32	26	39	32
28	ITGA2	0	0	2	0
28	HERC2	5	2	8	5
28	C17orf51	1	0	4	1
28	CHD8	4	2	8	5
28	SIPA1L3	16	12	22	16
28	DOPEY1	0	0	2	0
28	DNAJC13	4	2	8	5
28	MYH10	28	22	35	29
28	MALAT1	28	22	35	29
28	TPR	27	21	34	27
28	ROCK2	13	9	19	14
28	SLC7A11	3	1	7	4
28	VPS13D	2	0	5	2
28	FASN	8	5	13	9
28	RNF169	1	0	4	1
28	FOSB	7	4	11	7
28	DYNC1H1	40	34	49	41
28	CKAP5	9	6	14	10
28	AKAP11	0	0	2	0
28	CEP250	2	0	5	2
28	RAB3B	1	0	4	1
28	AFAP1	2	1	5	2
28	DOCK7	0	0	2	0
28	ATP11A	3	1	7	4
28	MED14	1	0	4	1
28	POLQ	1	0	4	1
28	PRKCA	3	1	7	4
28	COL7A1	11	7	16	11
28	KIDINS220	4	2	8	5
28	LYST	0	0	2	0
28	ALPK2	13	9	19	14
28	PHIP	1	0	4	1
28	CREBBP	11	8	16	11
28	SPTAN1	52	45	61	52
28	UBR2	1	0	4	1
28	SON	30	25	38	31
28	HEATR5B	0	0	2	0
28	VPS13A	0	0	2	0
28	FBN2	96	86	108	97
28	PCNX	2	0	5	2
28	HELZ2	0	0	2	0
28	PRPF8	113	102	126	115
28	PDS5A	2	0	5	2
28	NRIP1	18	14	24	19
28	FBN1	57	49	66	57
28	IGF2R	49	41	58	50
28	VCAN	14	10	20	15
28	MKI67	9	6	14	10
28	LUZP1	6	3	10	6
28	SLC38A1	8	5	13	9
28	TMOD2	0	0	2	0
28	SRRM2	101	91	114	102
28	DIP2B	0	0	2	0
28	DIEXF	0	0	2	0
28	FLNB	9	6	14	10
28	UBR5	35	29	43	36
28	AFF4	2	1	5	2
28	USP24	3	1	7	4
28	NKTR	2	0	5	2
28	QSER1	1	0	4	1
28	CBX5	36	30	44	37
28	PTPN14	9	6	14	10
28	FZD4	0	0	2	0
28	PRRC2B	41	34	49	41
28	PIEZO1	9	6	14	10
28	ASCC3	0	0	2	0
28	CASC5	1	0	4	1
28	CENPF	2	0	5	2
28	H6PD	6	3	10	6
28	SLC5A3	0	0	2	0
28	THBS1	1696	1657	1739	1700
28	SSH1	12	8	17	12
28	STARD9	0	0	2	0
28	LMTK2	3	1	7	4
28	ZFC3H1	3	1	7	4
28	NR4A1	8	5	13	9
28	FYCO1	5	3	9	5
28	NUMA1	33	27	41	34
28	FLNA	350	330	371	352
28	USP34	3	1	7	4
26	LUZP1	6	3	10	6
26	ASCC3	1	0	4	1
26	TEAD1	27	21	34	27
26	RNF169	0	0	2	0
26	TMOD2	1	0	4	1
26	SSH1	23	18	30	24
26	CBL	1	0	4	1
26	BRCA2	2	0	5	2
26	PIEZO1	21	16	27	21
26	DSEL	2	0	5	2
26	GTF3C4	1	0	4	1
26	SIPA1L3	15	11	20	15
26	GPR107	48	40	57	49
26	NOTCH2	29	23	36	30
26	CASC5	3	1	7	4
26	VPS13D	2	0	5	2
26	PLXNA1	12	8	17	12
26	FRY	0	0	2	0
26	GTF3C1	18	14	24	19
26	NUMA1	42	35	50	42
26	SCUBE3	50	43	60	51
26	SPTAN1	36	29	43	36
26	SON	53	45	62	54
26	TPR	26	20	33	26
26	EGFR	9	6	14	10
26	FOSB	12	8	17	12
26	FLNB	14	11	20	15
26	DIEXF	1	0	4	1
26	SLC38A1	11	7	16	11
26	THSD4	22	17	28	22
26	ARL10	1	0	4	1
26	SLC7A11	14	10	20	15
26	DYNC1H1	39	33	47	40
26	THBS1	2402	2366	2452	2414
26	PHIP	2	0	5	2
26	KIAA1462	30	25	38	31
26	FLNA	640	613	669	645
26	DOCK7	6	3	10	6
26	KIAA1147	0	0	2	0
26	RAB3B	7	4	11	7
26	NR4A1	8	5	13	9
26	ABCA2	2	0	5	2
26	ANKRD52	22	17	28	22
26	PTPN14	26	20	32	26
26	HIVEP2	0	0	2	0
26	IGF2R	74	65	85	75
26	QSER1	1	0	4	1
26	TNRC6A	6	3	10	6
26	UBR5	52	45	62	54
26	MALAT1	58	49	67	59
26	REV3L	2	0	5	2
26	PCNX	3	1	7	4
26	VPS13A	2	0	5	2
26	H6PD	3	1	7	4
26	COL7A1	9	6	14	10
26	KPNA4	3	1	7	4
26	ALPK2	5	2	8	5
26	CHD8	3	1	7	4
26	KIDINS220	6	3	10	6
26	USP24	3	1	7	4
26	HELZ2	0	0	2	0
26	UBR2	1	0	4	1
26	TNC	201	186	218	203
26	LMTK2	1	0	4	1
26	PRKDC	35	29	43	36
26	FBN2	290	272	310	293
26	AMOTL1	6	3	10	6
26	CEP250	7	4	11	7
26	FZD4	3	1	7	4
26	CREBBP	11	7	16	11
26	FYCO1	2	1	5	2
26	DIP2B	1	0	4	1
26	ATP11A	6	3	10	6
26	PAPPA	19	15	26	20
26	ITGA2	3	1	7	4
26	USP34	11	7	16	11
26	SPTBN1	69	60	79	70
26	MYH10	100	89	112	101
26	CBX5	35	29	43	36
26	COL5A1	219	203	236	221
26	HERC2	9	6	14	10
26	ZC3H13	5	3	9	5
26	PIK3CA	3	1	7	4
26	ALMS1	3	1	7	4
26	MAN1A2	2	0	5	3
26	HIVEP1	25	20	32	26
26	DNAJC13	3	1	7	4
26	NRIP1	13	9	19	14
26	FBN1	155	142	170	157
26	LRP1	107	96	120	109
26	USP9X	5	2	8	5
26	AKAP11	0	0	2	0
26	NUP98	4	2	8	5
26	POLQ	1	0	4	1
26	MED14	1	0	4	1
26	FASN	7	4	11	7
26	IQGAP1	54	46	63	55
26	MKI67	92	82	103	92
26	CACNA1A	1	0	4	1
26	HEATR5B	2	0	5	2
26	C14orf132	10	6	14	10
26	SLC5A3	1	0	4	1
26	SMARCA5	30	24	38	31
26	AFAP1	13	10	19	14
26	CENPF	7	5	12	7
26	LYST	2	0	5	2
26	PRKCA	9	6	14	10
26	DOPEY1	2	0	5	3
26	C17orf51	1	0	4	1
26	NKTR	6	3	10	6
26	NF1	2	0	5	2
26	AGPS	1	0	4	1
26	KIAA1199	430	408	453	432
26	DIP2C	3	1	7	4
26	ROCK2	29	23	36	30
26	PDS5A	6	3	10	6
26	FAM208B	7	4	11	7
26	ZFC3H1	12	8	17	12
26	STARD9	0	0	2	0
26	VCAN	46	39	55	47
26	PRRC2B	49	42	58	50
26	AFF4	1	0	4	1
26	KIAA2018	4	2	8	5
26	TLN1	115	104	128	116
26	SVEP1	49	41	58	50
26	ZKSCAN2	2	0	5	2
26	CKAP5	16	11	21	16
26	PRPF8	99	89	112	101
26	SRRM2	82	72	93	83
26	FLNC	101	90	113	102
